Row	Sample Name	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level(Unit)	Problem Name	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC(Default)	KC Category(Default)	KC(Single-KC)	KC Category(Single-KC)	KC(Unique-step)	KC Category(Unique-step)	School	Class	CF(USERID)	CF(tool_event_time)	CF(tutor_event_time)
920	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:40.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option4 UpdateMultipleChoice	1	Correct	LT_problem2_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC9		CMU			2010-02-12 18:38:40.448 UTC	2010-02-12 18:38:40.600 UTC
921	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:40.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option5 UpdateMultipleChoice	1	Correct	LT_problem2_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC40		CMU			2010-02-12 18:38:40.944 UTC	2010-02-12 18:38:41.116 UTC
922	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:41.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option6 UpdateMultipleChoice	1	Correct	LT_problem2_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC22		CMU			2010-02-12 18:38:41.328 UTC	2010-02-12 18:38:41.488 UTC
923	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:41.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem2_option7 UpdateMultipleChoice	1	Correct	LT_problem2_option7	UpdateMultipleChoice	False					unnamed		Single-KC		KC154		CMU			2010-02-12 18:38:41.968 UTC	2010-02-12 18:38:42.136 UTC
924	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:49.0	US/Eastern	4	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option1 UpdateMultipleChoice	1	Correct	LT_problem3_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC85		CMU			2010-02-12 18:38:49.359 UTC	2010-02-12 18:38:49.509 UTC
925	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:49.0	US/Eastern	4	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option2 UpdateMultipleChoice	1	Correct	LT_problem3_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC88		CMU			2010-02-12 18:38:49.799 UTC	2010-02-12 18:38:49.980 UTC
926	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:50.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option3 UpdateMultipleChoice	1	Correct	LT_problem3_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC80		CMU			2010-02-12 18:38:50.223 UTC	2010-02-12 18:38:50.373 UTC
927	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:50.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option4 UpdateMultipleChoice	1	Correct	LT_problem3_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC4		CMU			2010-02-12 18:38:50.775 UTC	2010-02-12 18:38:50.925 UTC
929	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:51.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option5 UpdateMultipleChoice	1	Correct	LT_problem3_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC27		CMU			2010-02-12 18:38:51.199 UTC	2010-02-12 18:38:51.350 UTC
928	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:51.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem3_option6 UpdateMultipleChoice	1	Correct	LT_problem3_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC98		CMU			2010-02-12 18:38:51.623 UTC	2010-02-12 18:38:51.776 UTC
930	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:54.0	US/Eastern	1.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option1 UpdateMultipleChoice	1	Correct	LT_problem4_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC7		CMU			2010-02-12 18:38:54.279 UTC	2010-02-12 18:38:54.428 UTC
931	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:54.0	US/Eastern	1.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option2 UpdateMultipleChoice	1	Correct	LT_problem4_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC108		CMU			2010-02-12 18:38:54.919 UTC	2010-02-12 18:38:55.197 UTC
932	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:55.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option3 UpdateMultipleChoice	1	Correct	LT_problem4_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC73		CMU			2010-02-12 18:38:55.671 UTC	2010-02-12 18:38:55.845 UTC
934	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:56.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option5 UpdateMultipleChoice	1	Correct	LT_problem4_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC149		CMU			2010-02-12 18:38:56.783 UTC	2010-02-12 18:38:56.936 UTC
933	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:56.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option4 UpdateMultipleChoice	1	Correct	LT_problem4_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC116		CMU			2010-02-12 18:38:56.247 UTC	2010-02-12 18:38:56.397 UTC
935	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:38:57.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem4_option6 UpdateMultipleChoice	1	Correct	LT_problem4_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC47		CMU			2010-02-12 18:38:57.215 UTC	2010-02-12 18:38:57.380 UTC
936	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:00.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option1 UpdateMultipleChoice	1	Correct	LT_problem5_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC119		CMU			2010-02-12 18:39:00.247 UTC	2010-02-12 18:39:00.440 UTC
937	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:00.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option2 UpdateMultipleChoice	1	Correct	LT_problem5_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC83		CMU			2010-02-12 18:39:00.655 UTC	2010-02-12 18:39:00.806 UTC
938	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:00.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option3 UpdateMultipleChoice	1	Correct	LT_problem5_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC29		CMU			2010-02-12 18:39:00.966 UTC	2010-02-12 18:39:01.155 UTC
939	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:01.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option4 UpdateMultipleChoice	1	Correct	LT_problem5_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC69		CMU			2010-02-12 18:39:01.686 UTC	2010-02-12 18:39:01.838 UTC
940	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:02.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option5 UpdateMultipleChoice	1	Correct	LT_problem5_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC45		CMU			2010-02-12 18:39:02.070 UTC	2010-02-12 18:39:02.234 UTC
941	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:02.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem5_option6 UpdateMultipleChoice	1	Correct	LT_problem5_option6	UpdateMultipleChoice	False					unnamed		Single-KC		KC139		CMU			2010-02-12 18:39:02.391 UTC	2010-02-12 18:39:02.540 UTC
942	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:05.0	US/Eastern	1.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option2 UpdateMultipleChoice	1	Correct	LT_problem6_option2	UpdateMultipleChoice	True					unnamed		Single-KC		KC17		CMU			2010-02-12 18:39:05.086 UTC	2010-02-12 18:39:05.270 UTC
943	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:05.0	US/Eastern	1.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option3 UpdateMultipleChoice	1	Correct	LT_problem6_option3	UpdateMultipleChoice	True					unnamed		Single-KC		KC36		CMU			2010-02-12 18:39:05.854 UTC	2010-02-12 18:39:06.020 UTC
945	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:07.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option4 UpdateMultipleChoice	1	Correct	LT_problem6_option4	UpdateMultipleChoice	True					unnamed		Single-KC		KC122		CMU			2010-02-12 18:39:07.550 UTC	2010-02-12 18:39:07.706 UTC
944	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:07.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option6 UpdateMultipleChoice	1	Correct	LT_problem6_option6	UpdateMultipleChoice	True					unnamed		Single-KC		KC140		CMU			2010-02-12 18:39:07.078 UTC	2010-02-12 18:39:07.231 UTC
947	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:08.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option1 UpdateMultipleChoice	1	Correct	LT_problem6_option1	UpdateMultipleChoice	True					unnamed		Single-KC		KC112		CMU			2010-02-12 18:39:08.920 UTC	2010-02-12 18:39:09.104 UTC
946	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:08.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	LT_problem6_option5 UpdateMultipleChoice	1	Correct	LT_problem6_option5	UpdateMultipleChoice	True					unnamed		Single-KC		KC148		CMU			2010-02-12 18:39:08.102 UTC	2010-02-12 18:39:08.288 UTC
948	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:10.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option1 UpdateMultipleChoice	1	Correct	effective_problem1_option1	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC89		CMU			2010-02-12 18:39:10.774 UTC	2010-02-12 18:39:10.928 UTC
949	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:11.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option2 UpdateMultipleChoice	1	Correct	effective_problem1_option2	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC63		CMU			2010-02-12 18:39:11.126 UTC	2010-02-12 18:39:11.276 UTC
950	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:11.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option3 UpdateMultipleChoice	1	Correct	effective_problem1_option3	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC61		CMU			2010-02-12 18:39:11.670 UTC	2010-02-12 18:39:11.823 UTC
951	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:12.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem1_option4 UpdateMultipleChoice	1	Correct	effective_problem1_option4	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC34		CMU			2010-02-12 18:39:12.054 UTC	2010-02-12 18:39:12.236 UTC
952	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:14.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option1 UpdateMultipleChoice	1	Correct	effective_problem2_option1	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC16		CMU			2010-02-12 18:39:14.390 UTC	2010-02-12 18:39:14.659 UTC
953	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:14.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option2 UpdateMultipleChoice	1	Correct	effective_problem2_option2	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC39		CMU			2010-02-12 18:39:14.752 UTC	2010-02-12 18:39:14.906 UTC
954	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:15.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option3 UpdateMultipleChoice	1	Correct	effective_problem2_option3	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC26		CMU			2010-02-12 18:39:15.118 UTC	2010-02-12 18:39:15.272 UTC
955	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:15.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem2_option4 UpdateMultipleChoice	1	Correct	effective_problem2_option4	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC51		CMU			2010-02-12 18:39:15.454 UTC	2010-02-12 18:39:15.625 UTC
956	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:16.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option1 UpdateMultipleChoice	1	Correct	effective_problem3_option1	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC136		CMU			2010-02-12 18:39:16.606 UTC	2010-02-12 18:39:16.831 UTC
957	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:16.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option2 UpdateMultipleChoice	1	Correct	effective_problem3_option2	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC109		CMU			2010-02-12 18:39:16.958 UTC	2010-02-12 18:39:17.125 UTC
958	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:17.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option3 UpdateMultipleChoice	1	Correct	effective_problem3_option3	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC74		CMU			2010-02-12 18:39:17.406 UTC	2010-02-12 18:39:17.557 UTC
959	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:17.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	effective_problem3_option4 UpdateMultipleChoice	1	Correct	effective_problem3_option4	UpdateMultipleChoice	Agree					unnamed		Single-KC		KC70		CMU			2010-02-12 18:39:17.773 UTC	2010-02-12 18:39:17.924 UTC
960	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:23.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option1 UpdateMultipleChoice	1	Correct	eqexp_problem1_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC82		CMU			2010-02-12 18:39:23.093 UTC	2010-02-12 18:39:23.252 UTC
961	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:23.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option2 UpdateMultipleChoice	1	Correct	eqexp_problem1_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC107		CMU			2010-02-12 18:39:23.405 UTC	2010-02-12 18:39:23.557 UTC
962	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:23.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option3 UpdateMultipleChoice	1	Correct	eqexp_problem1_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC79		CMU			2010-02-12 18:39:23.926 UTC	2010-02-12 18:39:24.114 UTC
963	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:24.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option4 UpdateMultipleChoice	1	Correct	eqexp_problem1_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC144		CMU			2010-02-12 18:39:24.341 UTC	2010-02-12 18:39:24.494 UTC
964	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:24.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem1_option5 UpdateMultipleChoice	1	Correct	eqexp_problem1_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC96		CMU			2010-02-12 18:39:24.717 UTC	2010-02-12 18:39:24.877 UTC
965	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:25.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option1 UpdateMultipleChoice	1	Correct	eqexp_problem2_option1	UpdateMultipleChoice	False					unnamed		Single-KC		KC53		CMU			2010-02-12 18:39:25.805 UTC	2010-02-12 18:39:26.035 UTC
966	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:26.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option2 UpdateMultipleChoice	1	Correct	eqexp_problem2_option2	UpdateMultipleChoice	False					unnamed		Single-KC		KC19		CMU			2010-02-12 18:39:26.293 UTC	2010-02-12 18:39:26.443 UTC
967	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:26.0	US/Eastern	0.5	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option3 UpdateMultipleChoice	1	Correct	eqexp_problem2_option3	UpdateMultipleChoice	False					unnamed		Single-KC		KC57		CMU			2010-02-12 18:39:26.821 UTC	2010-02-12 18:39:26.970 UTC
968	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:27.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option4 UpdateMultipleChoice	1	Correct	eqexp_problem2_option4	UpdateMultipleChoice	False					unnamed		Single-KC		KC127		CMU			2010-02-12 18:39:27.589 UTC	2010-02-12 18:39:27.738 UTC
969	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:28.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	eqexp_problem2_option5 UpdateMultipleChoice	1	Correct	eqexp_problem2_option5	UpdateMultipleChoice	False					unnamed		Single-KC		KC14		CMU			2010-02-12 18:39:28.013 UTC	2010-02-12 18:39:28.178 UTC
970	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:33.0	US/Eastern	5	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem1 UpdateTextField	1	Correct	demonstration_problem1	UpdateTextField	a					unnamed		Single-KC		KC44		CMU			2010-02-12 18:39:33.013 UTC	2010-02-12 18:39:33.197 UTC
971	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:36.0	US/Eastern	3	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem1_box UpdateTextArea	1	Correct	demonstration_problem1_box	UpdateTextArea	afdad					unnamed		Single-KC		KC13		CMU			2010-02-12 18:39:36.589 UTC	2010-02-12 18:39:36.749 UTC
972	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:37.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem2 UpdateTextField	1	Correct	demonstration_problem2	UpdateTextField	a					unnamed		Single-KC		KC52		CMU			2010-02-12 18:39:37.284 UTC	2010-02-12 18:39:37.487 UTC
973	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:42.0	US/Eastern	5	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem2_box UpdateTextArea	1	Correct	demonstration_problem2_box	UpdateTextArea	afdas					unnamed		Single-KC		KC150		CMU			2010-02-12 18:39:42.028 UTC	2010-02-12 18:39:42.213 UTC
974	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:43.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem3 UpdateTextField	1	Correct	demonstration_problem3	UpdateTextField	a					unnamed		Single-KC		KC106		CMU			2010-02-12 18:39:43.284 UTC	2010-02-12 18:39:43.485 UTC
975	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:45.0	US/Eastern	2	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem3_box UpdateTextArea	1	Correct	demonstration_problem3_box	UpdateTextArea	afd					unnamed		Single-KC		KC77		CMU			2010-02-12 18:39:45.004 UTC	2010-02-12 18:39:45.201 UTC
976	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:48.0	US/Eastern	3	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem4 UpdateTextField	1	Correct	demonstration_problem4	UpdateTextField	a					unnamed		Single-KC		KC24		CMU			2010-02-12 18:39:48.460 UTC	2010-02-12 18:39:48.620 UTC
977	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:51.0	US/Eastern	3	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem4_box UpdateTextArea	1	Correct	demonstration_problem4_box	UpdateTextArea	ad					unnamed		Single-KC		KC8		CMU			2010-02-12 18:39:51.388 UTC	2010-02-12 18:39:51.554 UTC
978	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:52.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem5 UpdateTextField	1	Correct	demonstration_problem5	UpdateTextField	a					unnamed		Single-KC		KC10		CMU			2010-02-12 18:39:52.180 UTC	2010-02-12 18:39:52.387 UTC
979	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:53.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	demonstration_problem5_box UpdateTextArea	1	Correct	demonstration_problem5_box	UpdateTextArea	adas					unnamed		Single-KC		KC124		CMU			2010-02-12 18:39:53.364 UTC	2010-02-12 18:39:53.569 UTC
980	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L-52dcef6e:126c3795aa3:-8000	2010-02-12 13:39:54.0	US/Eastern	1	ATTEMPT		RESULT		Pre-Test Version A	ATest	Done ButtonPressed	1	Correct	Done	ButtonPressed	-1					unnamed		Single-KC		KC21		CMU			2010-02-12 18:39:54.267 UTC	2010-02-12 18:39:54.465 UTC
981	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L3a76b60f:126c3b88016:-8000	2010-02-12 14:47:16.0	US/Eastern	3	ATTEMPT				Post-Test Version B	BTest																	CMU		PLJNMDWN		
982	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L624cd903:126c3b8d4b5:-8000	2010-02-12 14:47:40.0	US/Eastern	5	ATTEMPT				Post-Test Version B	BTest																	CMU		PLJNMDWN		
983	All Data	Stu_7b7bc2512ee1fedcd76bdc68926d4f7b	L624cd903:126c3b8d4b5:-8000	2010-02-12 14:47:59.0	US/Eastern	19	ATTEMPT		RESULT		Post-Test Version B	BTest	eq_problem1_box UpdateTextField	1	Correct	eq_problem1_box	UpdateTextField	1/4					unnamed		Single-KC		KC94		CMU			2010-02-12 19:47:59.472 UTC	2010-02-12 19:47:59.655 UTC
